ID,SMILES,IC50,pIC50,bioactivity,Target.ChEMBL.ID,Target.Name,Document.ChEMBL.ID,Assay.Description,Document.Journal,Document.Year,MW,LogP,nHA,nHD,TPSA,nHET,nRot,Aro
CHEMBL4110944,CC(C)C[C@H](S)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CC[C@@H](C(=O)O)C1,68000,4.17,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL3886427,"Enzyme Assay: Human recombinant angiotensin-converting enzyme (hrACE) was obtained from R&D Systems (Minneapolis, Minn.). Its enzyme activity was determined using the internally quenched fluorescent substrate ES005: (7-methoxycoumarin-4-yl)acetyl-Arg-Pro-Pro-Gly-Phe-Ser-Ala-Phe-(2,4-dinitrophenyl)-Lys (R&D Systems, Minneapolis, Minn.). The assay buffer was 0.1 M HEPES, pH 7.4, and the temperature was 30° C. The substrate concentration was below Km (≦40 μM). Enzyme rates were determined in an Fmax fluorescence plate reader (Molecular Devices, Sunnyvale, Calif.) using an excitation wavelength of 320 nm and an emission wavelength of 405 nm.",,2015,457.565,1.1396,8,1,137.03,10,6,0
CHEMBL412666,NC(CS)C(=O)N1CCC[C@H]1C(=O)O,63.1,7.2,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,218.276,-2.9987,5,2,122.43,6,3,0
CHEMBL41289,CC(C)CC(NP(=O)(O)OC1OC(C)C(O)C(O)C1O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,5.012,8.3,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1130169,Inhibition of angiotensin I converting enzyme in silico,J. Med. Chem.,1997,543.508,-2.0425,13,8,220.48,14,10,2
CHEMBL412893,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)OCC,440,6.36,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,466.576,2.9237,7,1,84.94,7,12,2
CHEMBL414828,C[C@H](N)C(=O)N1CCC[C@H]1C(=O)O,42000,4.38,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123398,Inhibitory concentration against Angiotensin I converting enzyme,J. Med. Chem.,1986,186.21,-2.9315,5,2,83.63,5,2,0
CHEMBL415881,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](CCCCN)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,200,6.7,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1124532,Compound tested in vitro for inhibition of Angiotensin I converting enzyme,J. Med. Chem.,1989,523.717,-1.2127,8,3,172.56,10,14,1
CHEMBL415932,CC(C)C[C@H](S)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,6.3,8.2,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152108,Inhibition of Angiotensin I converting enzyme,Bioorg. Med. Chem. Lett.,1994,364.465,1.5658,6,2,125.51,7,6,1
CHEMBL4159339,CC(=O)CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,112,6.95,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,417.488,2.9597,6,2,114.09,7,4,3
CHEMBL4160421,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1CCBr,4.11,8.39,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,468.374,3.9186,5,2,97.02,7,4,3
CHEMBL416147,O=C(NC(Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,70,7.16,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122915,Inhibitory activity against porcine plasma Angiotensin I converting enzyme,J. Med. Chem.,1985,422.479,2.3994,7,2,103.78,7,9,2
CHEMBL4161811,CCCCCCC[C@H](N)[C@H](O)C(=O)N(C)[C@@H](CC[S+](C)[O-])C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,31000,4.51,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4138292,Inhibition of ACE (unknown origin) using hippuryl-L-histidyl-L-leucine as substrate preincubated with substrate for 30 mins followed by enzyme addition measured after 30 mins by LC/MS analysis,J Nat Prod,2018,527.681,-1.8929,10,5,189.47,11,17,1
CHEMBL4163389,CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,22.3,7.65,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,375.451,3.152,5,2,97.02,6,2,3
CHEMBL416339,CC(=O)SCC1CCCN(C(C)C(=O)O)C1=O,35000,4.46,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1121705,Concentration required for 50% inhibition of Angiotensin I converting enzyme,J. Med. Chem.,1981,259.325,-0.2877,5,1,99.98,6,5,0
CHEMBL4163792,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1C(=O)c1ccccc1,8.841,8.05,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,465.532,4.6525,6,2,114.09,7,3,4
CHEMBL4163798,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1c1ccccc1Cl,15.11,7.82,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,471.967,5.5745,5,2,97.02,7,3,4
CHEMBL4166152,Cc1ccc(C(=O)N2C(=O)/C(=N\C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,24.22,7.62,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,479.559,4.9964,6,2,114.09,7,3,4
CHEMBL416706,CCCC(C(=O)O)N1CCCC(CSC(C)=O)C1=O,30000,4.52,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1121705,Concentration required for 50% inhibition of Angiotensin I converting enzyme,J. Med. Chem.,1981,287.379,0.6211,5,1,99.98,6,7,0
CHEMBL4167252,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1c1ccccc1,18.97,7.72,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,437.522,4.9685,5,2,97.02,6,3,4
CHEMBL4167651,CC(=O)N1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,10.67,7.97,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,403.461,3.2087,6,2,114.09,7,2,3
CHEMBL416979,CSCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,6.5,8.19,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,366.437,-1.2554,7,3,132.24,8,8,1
CHEMBL417034,O=C(O)CN1NCCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,60,7.22,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127958,In vitro inhibitory activity against angiotensin converting enzyme (ACE) in rat was determined,Bioorg. Med. Chem. Lett.,1994,351.426,-1.0343,7,3,137.54,8,6,1
CHEMBL4171024,CCCN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,11.8,7.93,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,403.505,4.0127,5,2,97.02,6,4,3
CHEMBL417169,CCOC(=O)[C@H](CCCCN)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,40,7.4,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,391.466,-2.7129,8,3,121.96,8,11,1
CHEMBL417226,O=C(O)C1c2ccccc2CN1C(=O)CCS,58000,4.24,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1123237,Inhibition of guinea pig angiotensin I converting enzyme,J. Med. Chem.,1986,251.305,0.6547,4,1,96.41,5,3,1
CHEMBL4174072,COc1ccc(CN2C(=O)/C(=N\C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,7.64,8.12,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,481.575,4.5001,6,2,106.25,7,5,4
CHEMBL4174467,O=C(O)CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,2.846,8.55,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,419.46,2.282,7,3,134.32,8,4,3
CHEMBL4175518,COc1ccc(N2C(=O)/C(=N/C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,9.82,8.01,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4130507,Inhibition of ACE (unknown origin) using Hippuryl-L-Histidyl-L-Leucine as substrate after 60 mins by colorimetric method,Eur J Med Chem,2017,467.548,4.8985,6,2,106.25,7,4,4
CHEMBL418959,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O,414,6.38,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1150039,In vitro inhibitory concentration against angiotensin-converting enzyme,Bioorg. Med. Chem. Lett.,1994,558.569,-0.2739,8,5,145.77,9,12,4
CHEMBL419649,C[C@H](CC(CCc1ccccc1)C(=O)O)C(=O)N1c2ccccc2C[C@H]1C(=O)O,4.786,8.32,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,395.454,3.2183,6,2,94.91,6,8,2
CHEMBL41985,CCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,5,8.3,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,348.398,-0.4958,7,3,106.94,7,8,1
CHEMBL420391,NCCCCC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O,12.02,7.92,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,506.554,-1.7878,12,5,188.36,12,15,1
CHEMBL421581,C[C@H](N)C(=O)N1C(=O)N(Cc2ccccc2)C[C@H]1C(=O)O,1500,5.82,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1124381,Inhibitory activity on Angiotensin I converting enzyme (ACE) obtained from pig renal cortex and hippuryl-histidyl-leucine as substrate,J. Med. Chem.,1989,291.306,-2.2125,7,2,103.94,7,4,1
CHEMBL422419,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@H](OC(=O)NC(CS)Cc2ccccc2)C[C@H]1C(=O)O,506,6.3,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152063,In vitro inhibition against angiotensin converting enzyme (ACE),Bioorg. Med. Chem. Lett.,1994,557.666,0.6431,10,4,184.07,11,14,2
CHEMBL422944,O=C(O)CN1C(=O)[C@@H](NC(=O)[C@H](S)Cc2ccccc2)CCc2ccccc21,284,6.55,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1152108,Inhibition of Angiotensin I converting enzyme,Bioorg. Med. Chem. Lett.,1994,398.482,1.8806,6,2,125.51,7,6,2
CHEMBL4248427,C[C@H](CS)C(=O)N1C[Si](C)(C)C[C@H]1C(=O)O,43,7.37,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4229328,Inhibition of human ACE using Hip-His-Leu-OH as substrate after 1 hr by fluorimetric method,J Med Chem,2018,261.417,1.3467,4,1,96.41,6,3,0
CHEMBL425383,Cc1ccc(S(=O)(=O)N(C)NC(=O)C2C[C@@H](S)CN2S(=O)(=O)c2ccc3ccccc3c2)cc1,14600,4.84,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1144347,Inhibitory concentration against human angiotensin I converting enzyme,J. Med. Chem.,2005,519.666,1.3966,8,1,159.42,11,4,3
CHEMBL42683,O=C(O)CN1C(=O)[C@@H](N[C@@H](COCc2ccccc2)C(=O)O)CCc2ccccc21,10,8,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,412.441,-0.9397,8,3,116.17,8,9,2
CHEMBL4294217,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@H](Cc1ccccc1)SS[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O,2200,5.66,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4266030,Inhibition of human fully glycosylated ACE N-terminal domain expressed in CHO cells using Cbz-Phe-His-Leu as substrate preincubated for 15 mins followed by substrate addition measured after 10 mins by fluorescence spectrophotometric analysis,J Med Chem,2018,815.067,4.5984,12,4,274.62,16,13,2
CHEMBL42976,O=C(O)CN1C(=O)[C@@H](N[C@@H](CSCCc2ccccc2)C(=O)O)CCc2ccccc21,7,8.15,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,442.534,0.2291,7,3,132.24,8,10,2
CHEMBL430431,Cc1ccc(CSC[C@@H](NC(=O)[C@H](CS)Cc2ccc3ccccc3c2)C(=O)O)cc1,3100,5.51,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1127600,Tested in vitro for its inhibitory activity against neutral endopeptidase (NEP),J. Med. Chem.,1994,453.625,4.363,4,2,130.5,6,10,3
CHEMBL430554,NCCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,7,8.15,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,363.412,-3.5471,8,4,132.96,8,9,1
CHEMBL430630,NCCCCC(N)C(=O)N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,12.02,7.92,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,426.512,-4.5593,10,5,176.05,10,11,0
CHEMBL430689,CC(C)CC[C@H](N[C@@H](C)C(=O)N1C(=O)N(Cc2ccccc2)C[C@H]1C(=O)O)C(=O)O,3.3,8.48,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1124381,"Inhibition of Angiotensin I converting enzyme from pig renal cortex, hippuryl-histidyl-leucine as substrate",J. Med. Chem.,1989,419.476,-0.4545,9,3,127.25,9,10,1
CHEMBL431052,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C(=O)NC[C@H]1C(=O)O,3.5,8.46,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1124381,"Inhibition of Angiotensin I converting enzyme from pig renal cortex, hippuryl-histidyl-leucine as substrate",J. Med. Chem.,1989,363.369,-1.8107,9,4,136.04,9,8,1
CHEMBL431707,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](Sc2ccccc2)C[C@H]1C(=O)O,0.7762,9.11,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,548.639,0.4851,8,3,165.27,10,15,2
CHEMBL431983,O=C(O)[C@@H]1CCCN1C(=O)C1CCCC1S,64.57,7.19,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,243.326,0.7511,4,1,96.41,5,2,0
CHEMBL432689,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)O)CCc2ccccc21,13,7.89,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,497.546,0.2092,10,4,145.27,10,13,2
CHEMBL433442,CS[C@H]1C[C@@H](C(=O)O)N(C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)C1,1.905,8.72,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,486.568,-1.0223,8,3,165.27,10,14,1
CHEMBL43370,CS(=O)(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)P(=O)(O)CC1(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CCCC1,2.5,8.6,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156752,Inhibition of human somatic ACE C-terminal domain,J. Med. Chem.,2010,703.795,-0.9409,13,7,238.97,15,17,3
CHEMBL434617,CC(NC(C(=O)O)C1CCCN1C(=O)NC(CCCCN)C(=O)N1C(=O)CCC1C(=O)O)C(=O)N1CCCC1C(=O)O,8.5,8.07,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122972,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,596.636,-5.6718,16,6,239.98,16,13,0
CHEMBL435360,O=C(N[C@@H](Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,12,7.92,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122972,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,422.479,2.3994,7,2,103.78,7,9,2
CHEMBL439762,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)O,416869.38,3.38,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,214.264,-2.2588,5,2,83.63,5,3,0
CHEMBL44077,O=C(O)CN1C(=O)[C@@H](N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CCc2ccccc21,13,7.89,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,421.452,-0.3777,8,4,122.73,8,7,3
CHEMBL44139,CCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,6,8.22,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1122836,In vitro inhibitory activity against Angiotensin I converting enzyme,J. Med. Chem.,1985,334.371,-0.9502,7,3,106.94,7,7,1
CHEMBL442455,CC(C)CN(CP(=O)(O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,29,7.54,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1143110,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,408.39,-0.7605,8,4,136.98,9,8,2
CHEMBL443353,C[C@H](CS)C(=O)N1[C@@H](SCCCc2ccccc2)CC[C@H]1C(=O)O,0.029,10.54,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,367.533,3.756,4,1,121.71,6,8,1
CHEMBL444474,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Cl)cc1)C(=O)O,250,6.6,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,347.886,1.9888,4,2,130.5,7,8,1
CHEMBL445561,CSC1(SC)C[C@@H](C(=O)O)N(C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)C1,2.57,8.59,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1126767,Inhibitory activity against angiotensin converting enzyme (ACE),J. Med. Chem.,1993,532.661,-0.5383,8,3,190.57,11,15,1
CHEMBL4476621,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,0.7,9.15,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL4382202,Inhibition of human recombinant ACE using Abz-FRK(Dnp)-P-OH as substrate after 30 mins by fluorimetric analysis,Eur J Med Chem,2018,356.232,2.8745,5,4,105.48,8,3,2
CHEMBL448040,O=c1c2ccc(O)c(O)c2oc2cc(O)cc(O)c12,69200,4.16,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1159033,Inhibition of ACE,J. Nat. Prod.,1992,260.201,1.9838,6,4,107.22,6,0,2
CHEMBL449792,CC(C)c1ccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,8.4,8.08,b1-active,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1156603,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,381.559,4.0339,4,1,121.71,6,7,1
CHEMBL450935,CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,52,7.28,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1143110,Inhibition of ACE,Bioorg. Med. Chem. Lett.,2008,402.445,1.4173,8,4,127.17,8,9,2
CHEMBL451209,C[C@H](CS)C(=O)N[C@@H](CSCc1ccccc1)C(=O)O,34,7.47,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,313.441,1.3828,4,2,130.5,6,8,1
CHEMBL456045,C[C@H](CS)C(=O)N[C@@H](CSC(C)(C)c1ccc(C2CCCCC2)cc1)C(=O)O,3000,5.52,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,423.64,4.3655,4,2,130.5,6,9,1
CHEMBL456278,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc([N+](=O)[O-])cc1)C(=O)O,320,6.5,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,358.438,0.4612,7,2,176.32,9,9,1
CHEMBL456723,CC(C)c1ccc(C(C)(C)SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,260,6.58,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,383.575,3.4157,4,2,130.5,6,9,1
CHEMBL457317,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(N(C)C)cc1)C(=O)O,520,6.28,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,356.51,1.2792,5,2,133.74,7,9,1
CHEMBL457571,CCOc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,340,6.47,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,357.494,1.7191,5,2,139.73,7,10,1
CHEMBL457795,CCN(CC)c1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,4600,5.34,b3-inactive,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,384.563,2.0918,5,2,133.74,7,11,1
CHEMBL457796,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C#N)cc1)C(=O)O,300,6.52,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,338.451,1.2184,5,2,154.29,7,8,1
CHEMBL458237,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(S(C)(=O)=O)cc1)C(=O)O,300,6.52,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,391.532,0.3848,6,2,173.02,9,9,1
CHEMBL458238,CC(C)c1ccc(C(C)SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,200,6.7,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,369.548,3.4415,4,2,130.5,6,9,1
CHEMBL458447,CCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,340,6.47,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,383.575,3.8959,4,2,130.5,6,10,1
CHEMBL458450,CCCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,420,6.38,b2-intermediate,CHEMBL1808,Angiotensin-converting enzyme,CHEMBL1154514,Inhibition of angiotensin-converting enzyme in whole blood by HPLC,Bioorg. Med. Chem. Lett.,2009,397.602,4.3503,4,2,130.5,6,11,1
